title,url,discounted_price,original_price
TP-Link Ambarella A9 WiFi ultra HD1296P carro 160 ° grande angular DVR RGP-522183,https://www.tinydeal.com/pt/tp-link-ambarella-a9-wifi-ultra-hd1296p-car-160°-wide-angle-dvr-p-162744.html,R$364.03,R$546.03 
Tampa antiderrapante tampa alça de silicone Volante Car RTH-546058,https://www.tinydeal.com/pt/silicone-car-steering-wheel-cover-anti-slip-handle-cover-p-173913.html,R$53.50,R$80.25 
3 em 1 ENT 0.3MP HD Visual Ear Limpeza endoscópio Camera Tipo C USB Mini Ferramenta BBI-544651,https://www.tinydeal.com/pt/3-in-1-ent-03mp-hd-visual-ear-cleaning-endoscope-camera-type-usb-mini-tool-p-173447.html,R$57.56,R$86.33 
1/2/4 pcs Car Sun Visor Dia e Noite Anti-Glare Car Viseira pára-brisa RST-532014,https://www.tinydeal.com/pt/124-pcs-car-sun-visor-day-and-night-anti-glare-car-windshield-visor-p-166567.html,R$47.41,R$85.32 
ROCHA 10000mAh 18W USB C PD Mini Power Bank RTH-567903,https://www.tinydeal.com/pt/rock-10000mah-18w-usb-pd-mini-power-bank-p-181575.html,R$160.03,R$288.05 
3 Janela Pcs Car Sombra Toldo bebê Side Car Window Sun Sombra 51 x 31cm RTH-511201,https://www.tinydeal.com/pt/3-pcs-car-window-shade-sunshade-baby-side-window-car-sun-shade-51-x-31cm-p-172839.html,R$42.37,R$76.25 
ESTRELLA 32GB Classe 10 Até cartão de memória Micro SDXC 80MB / s com leitor de cartão livre EFM-553590,https://www.tinydeal.com/pt/estrella-32gb-class-10-up-to-80mbs-micro-sdxc-memory-card-with-free-card-reader-p-176395.html,R$36.19,R$65.15 
Aço inoxidável pesca Alicates Linha cortador gancho Combater Ferramenta SFS-548976,https://www.tinydeal.com/pt/stainless-steel-fishing-pliers-line-cutter-hook-tackle-tool-p-174990.html,R$16.04,R$28.88 
10m de 100 LEDs DC 12V 6W Branco Quente Copper Luz corda de arame HLT-519012,https://www.tinydeal.com/pt/10m-100-leds-dc-12v-6w-warm-white-copper-wire-string-light-p-161333.html,R$37.72,R$67.88 
Strap substituição de pulso de cristal Shell Sports Luz para Xiaomi Mi Band 2 E-532732,https://www.tinydeal.com/pt/crystal-shell-sports-light-replacement-wrist-strap-for-xiaomi-mi-band-2-p-166856.html,R$16.97,R$30.54 
3W E27 mudança da cor Lâmpada Controle Remoto RGB LED Night Light HLT-566349,https://www.tinydeal.com/pt/3w-e27-color-changing-light-bulb-remote-control-rgb-led-night-light-p-181596.html,R$24.88,R$44.78 
"4 Em 1 Ouvido, Nariz elétrica cabelo Trimmer / Barba / Costeletas / sobrancelha Trimmer BBI-539710",https://www.tinydeal.com/pt/4-in-1-electric-ear-nose-hair-trimmer-beard-sideburns-eyebrow-trimmer-p-170989.html,R$63.88,R$114.97 
Auscultadores Bluetooth Wireless Headset Ear Hooks HD Fones de ouvido estéreo com microfone EEP-554483,https://www.tinydeal.com/pt/headphone-bluetooth-wireless-headset-ear-hooks-hd-stereo-headphones-with-mic-p-176722.html,R$43.33,R$46.11 
À prova de vazamento Portátil 350ml dobrável água Dispenser Pet Walker HPI-317048,https://www.tinydeal.com/pt/350ml-foldable-water-dispenser-portable-leak-proof-pet-walker-p-130551.html,R$19.18,R$34.52 
Mini PVC 9 Lanterna LED com cauda on / off Botão HHI-554634,https://www.tinydeal.com/pt/mini-pvc-9-led-flashlight-with-tail-on-off-button-p-176726.html,R$24.07,R$43.33 
Multifuncionais de veículos armazenamento de saco organizadores do carro em Ar Condicionado Ventilação RLT-551393,https://www.tinydeal.com/pt/multifunctional-vehicle-storage-bag-car-organizers-on-air-conditioner-vent-p-175779.html,R$32.04,R$57.67 
Fotocromáticas Óculos Homem polarizada condução Chameleon Mudança Color Glasses S-567785,https://www.tinydeal.com/pt/photochromic-sunglasses-men-polarized-driving-chameleon-change-color-glasses-p-181885.html,R$23.47,R$35.20 
Traction Rope caminhões de reboque Straps Heavy Duty-reboque Straps com segurança Ganchos HHI-541269,https://www.tinydeal.com/pt/traction-rope-trucks-towing-straps-heavy-duty-tow-straps-with-safety-hooks-p-171888.html,R$63.85,R$114.93 
Muro Adhesive aço inoxidável 6pcs gancho Porta Toalha Gancho Cozinha Casa de banho HHI-572727,https://www.tinydeal.com/pt/6pcs-stainless-steel-adhesive-wall-hook-door-hanger-towel-hook-kitchen-bathroom-p-182476.html,R$9.20,R$10.38 
Dad Bag Unisex Falso barriga de cerveja Fat Hairy Bloco de Fanny Com Zipper Belt ajustável HHI-541264,https://www.tinydeal.com/pt/dad-bag-unisex-fake-beer-fat-hairy-belly-fanny-pack-with-zipper-adjustable-belt-p-171855.html,R$44.04,R$79.27 
Baseus FM transmissor modulador Bluetooth Car Charger Handsfree RCG-559235,https://www.tinydeal.com/pt/baseus-fm-transmitter-modulator-bluetooth-handsfree-car-charger-p-178703.html,R$64.37,R$115.86 
UnderwearSexy lingerie feminina retalhos Spandex especiais DUW-304076,https://www.tinydeal.com/pt/special-spandex-patchwork-womens-underwearsexy-lingerie-p-126648.html,R$12.35,R$22.22 
Ajustável 6-Pack Belt Beer para latas de frascos SCH-556160,https://www.tinydeal.com/pt/adjustable-6-pack-beer-belt-for-cans-bottles-p-177562.html,R$41.75,R$75.15 
EDC retrátil Emblema Reel Clipe Elastic Keychain Anti-roubo Anti-perdida Keychain STH-560006,https://www.tinydeal.com/pt/edc-retractable-badge-reel-clip-anti-theft-anti-lost-keychain-elastic-keychain-p-178610.html,R$9.02,R$16.23 
Bebê de rastejamento Anti-Slip joelheiras Unisex Crianças bebê Joelheiras HHICB-550506,https://www.tinydeal.com/pt/baby-crawling-anti-slip-knee-pads-unisex-baby-toddlers-kneepads-p-175351.html,R$11.69,R$21.04 
"New S2 inteligente Pulseira 0,96"" tela colorida inteligente Pulseira IP67 Waterproof E-551009",https://www.tinydeal.com/pt/new-s2-smart-bracelet-096-color-screen-smart-wristband-ip67-waterproof-p-175636.html,R$150.12,R$270.22 
Esqueleto Pendant criativa Santo titânio colar de aço Retro Mão Jóias HHI-543884,https://www.tinydeal.com/pt/skeleton-pendant-creative-ghost-hand-retro-titanium-steel-necklace-jewelry-p-173027.html,R$9.35,R$16.82 
Lenovo HX06 Bluetooth 4.2 inteligente Banda E-555047,https://www.tinydeal.com/pt/lenovo-hx06-bluetooth-42-smart-band-p-176742.html,R$91.18,R$164.12 
Desporto ao ar livre Tamanho Viseira Golf Cap Tennis Hat Visor Velcro Cap Cap S-552020,https://www.tinydeal.com/pt/outdoor-sport-one-size-sun-visor-golf-cap-tennis-hat-visor-cap-velcro-cap-p-176083.html,R$21.18,R$38.12 
Ajustável Homens Mulheres corretiva lentes Óculos HHI-527072,https://www.tinydeal.com/pt/adjustable-men-women-corrective-glasses-lens-eyeglasses-p-165024.html,R$39.89,R$71.80 
TOPK 1M Rodada USB LED Magnetic cabo de carregamento Micro Magnet USB Charger Android EPACB-572766,https://www.tinydeal.com/pt/topk-1m-round-magnetic-led-usb-charging-cable-micro-usb-magnet-charger-android-p-182494.html,R$19.68,R$22.20 
"NO.1 G6 relógio inteligente Silicon Banda ultrafinos Lembrete SMS 9,9 milímetros de chamadas E-520697",https://www.tinydeal.com/pt/no1-g6-smart-watch-silicon-band-ultrathin-99mm-call-sms-reminder-p-161939.html,R$205.02,R$369.02 
Silicone Unisex Foot Pain Relief de hálux valgo Toe Joanete Splint Straightener DTH-539457,https://www.tinydeal.com/pt/silicone-unisex-foot-pain-relief-hallux-valgus-toe-bunion-splint-straightener-p-170988.html,R$11.65,R$20.97 
50g White Men Cologne Perfume Creme de Barbear Sabão Espuma Espuma Barber Ferramenta Salon HHI-540029,https://www.tinydeal.com/pt/50g-white-men-cologne-scent-shaving-cream-soap-foaming-lather-barber-salon-tool-p-171537.html,R$20.38,R$36.67 
F5 10000mAh Solar Power Bank EDT-561310,https://www.tinydeal.com/pt/f5-10000mah-solar-power-bank-p-179436.html,R$79.86,R$143.75 
ACCNIC T3 Dual USB Charger 3 Sockets Car isqueiro RTH-560715,https://www.tinydeal.com/pt/accnic-t3-dual-usb-3-sockets-car-cigarette-lighter-charger-p-178876.html,R$61.27,R$110.28 
12pcs 20 centímetros Non-stick resistente à alta temperatura pastelaria Baking oilpaper HKI-561851,https://www.tinydeal.com/pt/12pcs-20cm-non-stick-high-temperature-resistant-pastry-baking-oilpaper-p-178939.html,R$10.36,R$18.65 
2pcs Carro porta magnética sem fio universal luz de advertência RTH-556100,https://www.tinydeal.com/pt/2pcs-magnetic-universal-wireless-car-door-warning-light-p-177314.html,R$16.57,R$29.81 
Dispositivo de silicone Anti Snore Nasal Dilators Apnea Aid parar ronco Nose Clip HHI-553287,https://www.tinydeal.com/pt/silicone-anti-snore-nasal-dilators-apnea-aid-device-stop-snoring-nose-clip-p-176411.html,R$17.21,R$30.97 
OEM Samsung Galaxy S6 S7 Borda Nota 5 Auricular Fones de ouvido Fones de ouvido com microfone EEP-548053-C3,https://www.tinydeal.com/pt/oem-samsung-galaxy-s6-s7-edge-note-5-headset-earphones-earbuds-with-mic-p-176274.html,R$7.36,R$20.43 
Elbow Sleeve Suporte Brace desportivos Workout Ténis Basquetebol Pilates Yoga S-546423,https://www.tinydeal.com/pt/elbow-sleeve-support-brace-for-sport-workout-tennis-basketball-yoga-pilates-p-174033.html,R$16.34,R$29.40 
LED digital de Chuveiro Temperatura Termômetro bateria livre Tempo real Água monitor HHI-532624,https://www.tinydeal.com/pt/led-digital-shower-thermometer-battery-free-real-time-water-temperature-monitor-p-166776.html,R$79.48,R$143.06 
X8 DPI ajustável sem fio Gaming Mouse com 6 botões ETATH-557412,https://www.tinydeal.com/pt/x8-dpi-adjustable-wireless-gaming-mouse-with-6-buttons-p-177802.html,R$53.14,R$95.64 
Luvas de artrite Copper infundido Compression acelerar a recuperação e aliviar os sintomas DTH-539098,https://www.tinydeal.com/pt/arthritis-gloves-copper-infused-compression-speed-up-recovery-relieve-symptoms-p-170663.html,R$18.08,R$32.54 
Senhoras Cinco Toe Aberto meias de algodão IOGA meias meias Sports Meias Anti-derrapante DST-537206,https://www.tinydeal.com/pt/ladies-five-toe-open-socks-cotton-yoga-socks-sports-socks-anti-slip-socks-p-169994.html,R$14.64,R$26.34 
Cat Black Dog Aço Inoxidável Pet prego Toe Garra Clippers tesoura ferramenta Grooming HPI-539565,https://www.tinydeal.com/pt/black-stainless-steel-pet-dog-cat-nail-toe-claw-clippers-scissors-grooming-tool-p-170978.html,R$8.33,R$14.99 
Xiaomi Mijia Bluetooth Temperatura Sensor de Umidade Digital higrômetro tela LCD E-546649,https://www.tinydeal.com/pt/xiaomi-mijia-bluetooth-temperature-humidity-sensor-digital-hygrometer-lcd-screen-p-173917.html,R$79.77,R$143.57 
Luz Paisagem Laser RGB 15 pés Movendo Laser Estrela Waterproof Luz Laser IP65 LP-L1145RGBA,https://www.tinydeal.com/pt/rgb-15ft-laser-landscape-light-moving-laser-light-ip65-waterproof-star-laser-p-161718.html,R$561.66,"R$1,010.99 "
Levou Camping Outdoor Caminhadas portátil Luz Lanterna Tocha Luz Nove Head Lamp EDT-554821,https://www.tinydeal.com/pt/led-outdoor-camping-hiking-portable-light-flashlight-torch-light-nine-lamp-head-p-176754.html,,
Pulseira inteligente DT58 Oxygen Blood Pressure E-566541,https://www.tinydeal.com/pt/dt58-blood-oxygen-pressure-smart-bracelet-p-181155.html,R$122.03,R$219.64 
Couro genuíno dos homens Ratchet Vestido Cinto com fivela automática 35 milímetros Largo HHI-541847,https://www.tinydeal.com/pt/mens-genuine-leather-ratchet-dress-belt-with-automatic-buckle-35mm-wide-p-172035.html,R$48.66,R$87.58 
16GB PU couro USB 3.0 Flash Drive ECA-564312,https://www.tinydeal.com/pt/16gb-pu-leather-usb-30-flash-drive-p-179958.html,R$32.62,R$58.71 
"1.5m portátil 4,9 pés retrátil 8 Pin RJ45 MM Ethernet cabo de rede ECAHP-525978",https://www.tinydeal.com/pt/portable-15m-49ft-retractable-8-pin-rj45-m-m-ethernet-network-cable-p-164297.html,R$8.81,R$15.85 
Mulheres de Slim Sweat reforço da formação cintura espartilho cintura instrutor Belt BKH-533759-S5,https://www.tinydeal.com/pt/women-slim-sweat-enhancing-waist-training-corset-waist-trainer-belt-p-167672.html,R$32.84,R$59.10 
1 par Luvas antiestáticas luvas anti estática ESD Eletrônico de Trabalho EDT-553213,https://www.tinydeal.com/pt/1-pair-antistatic-gloves-anti-static-esd-electronic-working-gloves-p-176396.html,R$9.63,R$17.34 
3D barbeador elétrico recarregável Navalha Triplo Floating Lâmina cabeças de corte Razors HHIHE-566931,https://www.tinydeal.com/pt/3d-electric-shaver-rechargeable-razor-triple-floating-blade-heads-shaving-razors-p-181506.html,R$58.93,R$106.07 
Auriculares sem fios magnéticos EEP-554497,https://www.tinydeal.com/pt/magnetic-wireless-earbuds-p-176749.html,R$18.86,R$33.95 
Espuma dobrável Waterproof Outdoor Camping Mat SCH-553536,https://www.tinydeal.com/pt/foldable-foam-waterproof-outdoor-camping-mat-p-176559.html,R$15.99,R$28.78 
Par de meias de algodão Stripe Chinelos peúgas curtas do tornozelo HHI-560271,https://www.tinydeal.com/pt/pair-of-stripe-cotton-socks-slippers-short-ankle-socks-p-178609.html,R$12.12,R$21.81 
Strap Suporte Joelho 1/2 pcs para alívio da dor no joelho Brace S-546996,https://www.tinydeal.com/pt/12-pcs-knee-support-strap-for-pain-relief-knee-brace-p-174785.html,R$19.56,R$35.21 
Unissex 8 Bit MLG Pixelated Sunglasses EDT-559597,https://www.tinydeal.com/pt/unisex-8-bit-mlg-pixelated-sunglasses-p-178679.html,R$15.44,R$27.77 
Óculos polarizados revestimento de espelho óculos de sol dos homens de alumínio e magnésio AORON EDT-566451,https://www.tinydeal.com/pt/aoron-aluminum-magnesium-mens-sunglasses-polarized-coating-mirror-sun-glasses-p-181548.html,R$46.59,R$83.86 
Luvas bonito Elk cervos Mulheres Inverno Quente malha Snowflake completa dedo Luvas DGV-562443,https://www.tinydeal.com/pt/cute-elk-deer-women-gloves-winter-warm-knitted-snowflake-full-finger-gloves-p-179153.html,R$22.32,R$40.17 
USB 3.1 Type-C Card Reader TF SD Card Reader Micro com OTG função E-532209,https://www.tinydeal.com/pt/usb-31-type-card-reader-micro-sd-tf-card-reader-with-otg-function-p-166522.html,R$13.39,R$24.10 
Wedding Ring Silicone Vintage f Rubber Band Homens silicone confortável Jóias Fit HHI-542256,https://www.tinydeal.com/pt/vintage-silicone-wedding-ring-f-men-silicone-rubber-band-comfortable-fit-jewelry-p-172297.html,R$6.34,R$11.40 
Cap malha de algodão retro para mulheres dos homens EDT-556931,https://www.tinydeal.com/pt/retro-cotton-mesh-cap-for-men-women-p-178059.html,R$18.12,R$32.62 
Chuveiro 4-LED Light água com luz azul HLI-163969,https://www.tinydeal.com/pt/4-led-light-water-shower-head-with-blue-light-p-87236.html,R$59.59,R$107.27 
Preto Sexy ver através Chinlon Babydolls Pijamas Lingerie NSX-559722,https://www.tinydeal.com/pt/black-sexy-see-through-chinlon-babydolls-sleepwear-lingerie-p-178618.html,R$15.29,R$27.52 
Original Xiaomi Huami AMAZFIT Bip Lite Versão relógio inteligente E-551002,https://www.tinydeal.com/pt/original-xiaomi-huami-amazfit-bip-lite-version-smart-watch--p-175617.html,R$374.79,R$674.61 
Relógio de quartzo de aço inoxidável dos homens com mãos Luminus DJA-566005,https://www.tinydeal.com/pt/mens-stainless-steel-quartz-watch-with-luminus-hands-p-180981.html,R$66.47,R$119.63 
Ajustável Dial Visão -6D a + 3D Miopia Eye Glasses EDT-555493,https://www.tinydeal.com/pt/adjustable-dial-vision-6d-to-3d-myopia-eye-glasses-p-176913.html,R$40.84,R$73.50 
Substituível Xiaomi Miband 3 Mi Banda correia de pulso Pulseira para Xiaomi MiBand 3 E-553548,https://www.tinydeal.com/pt/replaceable-xiaomi-miband-3-mi-band-wrist-strap-wristband-for-xiaomi-miband-3-p-176543.html,R$7.24,R$13.01 
Luvas de trabalho luva de segurança respirável resistente ao desgaste antiderrapante luvas especiais HHI-567268,https://www.tinydeal.com/pt/work-gloves-safety-glove-breathable-wear-resistant-non-slip-special-gloves-p-181812.html,R$18.82,R$33.88 
100pcs Glow in os adesivos de parede escuros - Star Lua Estilo HHI-555727,https://www.tinydeal.com/pt/100pcs-glow-in-the-dark-wall-stickers-–-star-moon-style-p-177256.html,R$23.38,R$42.08 
Paisagem projector acende com 15 pés Red & Green Movimento Waterproof Luz Laser Estrela LP-L1145RGA,https://www.tinydeal.com/pt/landscape-projector-lights-15ft-red-green-moving-waterproof-star-laser-light-p-161717.html,R$313.32,R$563.98 
Adorável Silicone presente transparente das mulheres do relógio de pulso de quartzo das senhoras Meninas WWT-571313,https://www.tinydeal.com/pt/lovely-silicone-transparent-women-watch-quartz-wrist-watch-ladies-girls-gift-p-182307.html,R$18.93,R$34.07 
G3 32GB USB 2.0 Flash Stick Pen USB Flash Drive EFM-566263,https://www.tinydeal.com/pt/g3-32gb-usb-20-flash-stick-pen-usb-flash-drive-p-180997.html,R$34.86,R$62.73 
Car Power Inverter DC 12V a Módulo Buck 5V 3A Dual USB Módulo Passo-down RTH-552497,https://www.tinydeal.com/pt/car-power-inverter-dc-12v-to-5v-3a-dual-usb-buck-module-step-down-module-p-176140.html,R$36.05,R$64.88 
M8 inteligente Pulseira Multi-esporte pulseira IP67 Waterproof Atividade de Fitness Rastreador E-571367,https://www.tinydeal.com/pt/m8-smart-bracelet-multi-sport-wristband-ip67-waterproof-activity-fitness-tracker-p-182222.html,R$120.16,R$216.29 
Unissex polarizados TR90 Sunglasses EDT-564621,https://www.tinydeal.com/pt/unisex-polarized-tr90-sunglasses-p-180423.html,R$43.67,R$78.60 
LED Watch Silica Gel Men Sports Digital LED Relógios de pulso HHI-556326,https://www.tinydeal.com/pt/led-watch-silica-gel-men-sports-digital-led-wrist-watches-p-177572.html,R$11.95,R$21.49 
Theft Anti Sling Bolsa de Ombro Peito Cruz Mochila mochila Casual Lightweight DBA-543163,https://www.tinydeal.com/pt/anti-theft-sling-bag-shoulder-chest-cross-backpack-lightweight-casual-daypack-p-172684.html,R$80.02,R$144.04 
"Universal 3,5 milímetros Wired Em Ear Earphones EEP-562924",https://www.tinydeal.com/pt/universal-35mm-wired-in-ear-earphones-p-180385.html,R$14.14,R$25.44 
2 x Super Bright 33 LED SMD White Light Car RLT-554928,https://www.tinydeal.com/pt/2-x-super-bright-33-led-smd-white-car-light-p-176782.html,R$19.65,R$35.36 
Baseus Bluetooth Fones de ouvido único fone de ouvido sem fio com doca de carregamento EEP-559862,https://www.tinydeal.com/pt/baseus-bluetooth-earphones-single-ear-wireless-earphone-with-charging-dock-p-178251.html,R$64.44,R$115.98 
1/2 pcs Super Mini Bluetooth V4.1 Earbud S650 Invisible fone de ouvido Som HD EEP-525848-C3,https://www.tinydeal.com/pt/12-pcs-super-mini-bluetooth-v41-earbud-s650-invisible-earphone-hd-sound-p-164687.html,R$15.56,R$19.36 
Womens Mens Mini TR90 dobrável óculos de leitura com Zipper Clip Holder HHI-553121,https://www.tinydeal.com/pt/womens-mens-mini-tr90-foldable-reading-glasses-with-clip-holder-zipper-p-176424.html,R$17.88,R$32.18 
Bluetooth + EDR de áudio Receptor / Car Kit sem fio Áudio Música Adapter RTH-535505,https://www.tinydeal.com/pt/bluetoothedr-audio-receiver-car-kit-wireless-audio-music-adapter-p-170028.html,R$17.91,R$32.23 
Foco ajustável Zoom mini-lanterna LED Torch Lanterna AA 14500 HHI-574089,https://www.tinydeal.com/pt/adjustable-focus-zoom-mini-flashlight-led-torch-lantern-aa-14500-p-182847.html,R$23.75,R$42.76 
Netac U905 retrátil 32GB alta velocidade USB 2.0 Flash Drive EUD-561574,https://www.tinydeal.com/pt/netac-u905-retractable-32gb-high-speed-usb-20-flash-drive-p-179005.html,R$32.74,R$58.94 
7cm de diâmetro aperto de mão Strengthener Exerciser Anéis Silicone dedo aperto STH-546273,https://www.tinydeal.com/pt/7cm-diameter-hand-grip-strengthener-rings-silicone-finger-grip-exerciser-p-173775.html,R$13.95,R$25.09 
